client_id,local_train_loss,local_train_acc,local_test_loss,local_test_acc,total_agg,staleness
3,1.4780770390816218,0.4807586586036284,1.480649912796419,0.4807586586036284,67,4.0
11,1.5568182811578242,0.4203013481363997,1.5575259086350237,0.40523394131641555,67,1.0
14,1.4072584174006117,0.5038071065989848,1.395328687532299,0.48699238578680204,68,3.0
10,2.1303886763097624,0.32756489493201485,2.141749702071672,0.32756489493201485,69,3.0
3,1.4140605377980546,0.49230346344145137,1.42211049477303,0.49450247388675095,69,3.0
11,1.513219028120472,0.43536875495638383,1.4980345049327939,0.43616177636796194,70,2.0
10,1.7379826102474858,0.3726823238566131,1.7297736247184103,0.37824474660074164,70,2.0
5,1.5145375231550775,0.4752650176678445,1.5264822636392008,0.4752650176678445,71,4.0
11,1.5104466706963402,0.4409199048374306,1.518871793474686,0.45598731165741474,71,1.0
5,1.5169247923807205,0.4792402826855124,1.5167930442115864,0.47614840989399293,72,2.0
7,1.3334161304723362,0.4923523206751055,1.3277390566556262,0.4978902953586498,73,4.0
10,1.911470896234029,0.3337453646477132,1.921751660381171,0.34548825710754016,74,3.0
11,1.505437770029744,0.46153846153846156,1.4898465598603263,0.4544012688342585,75,3.0
3,1.4695521100921378,0.4703133589884552,1.4615743013448017,0.4758108851017042,75,4.0
11,1.5656160383731197,0.41316415543219664,1.5707518456948362,0.4274385408406027,76,2.0
13,1.5246423053479217,0.48854262144821264,1.5156697759269904,0.47800183318056827,77,3.0
15,1.496482329244002,0.5339667458432305,1.497230797425585,0.5358669833729216,78,4.0
10,1.6598645012517206,0.3825710754017305,1.672150471449193,0.37453646477132263,79,4.0
17,1.434760558291878,0.5613266583229036,1.4244491921199278,0.5732165206508135,80,3.0
3,1.4092671660160612,0.5052226498075866,1.409887755946054,0.5002748763056625,81,4.0
13,1.6068905515478469,0.44454628780934924,1.6033601112916425,0.4427131072410632,82,3.0
15,1.3048886325183786,0.5942992874109264,1.2944462868493414,0.5947743467933492,83,3.0
10,1.6800749769022203,0.37391841779975277,1.675701183353278,0.3714462299134734,84,3.0
9,1.7897766416339838,0.4056974459724951,1.8034495267512054,0.4056974459724951,85,3.0
14,1.3466138161983587,0.5015862944162437,1.3464844541501273,0.496510152284264,86,5.0
0,1.4984717612686085,0.4597918637653737,1.4902198138728724,0.46688741721854304,86,2.0
8,1.685505738156482,0.4750733137829912,1.669092911179714,0.48512777545035607,87,3.0
14,1.333700515897141,0.5088832487309645,1.3373244425972102,0.49968274111675126,88,3.0
5,1.6120596441700266,0.4637809187279152,1.618407830753933,0.4540636042402827,89,3.0
0,1.5290416966323708,0.4574266792809839,1.5386009546756294,0.4616840113528855,90,2.0
2,1.4400449669114959,0.4766961651917404,1.4451808833794608,0.4688298918387414,91,5.0
6,1.5542781988670762,0.42083618917066484,1.5422715553279769,0.431117203564085,92,3.0
8,1.4143181428481806,0.5077503142019271,1.4140756031834634,0.5060745705906996,93,4.0
5,1.5470331464976388,0.4584805653710247,1.547138134498057,0.4642226148409894,93,3.0
4,1.236069200336281,0.6301969365426696,1.2202907732852961,0.6192560175054704,94,2.0
1,1.550313732840798,0.42922899884925203,1.5433647609278303,0.4407364787111623,95,3.0
8,1.41827454425123,0.5169669040636783,1.4205886208966132,0.5261834939254294,95,4.0
6,1.565907783259914,0.42426319396847156,1.5571427093620902,0.44825222755311855,96,2.0
1,1.4581131647041945,0.5304948216340621,1.4623058677679925,0.5086306098964327,97,3.0
5,1.4874144800981448,0.48144876325088337,1.4802567529172863,0.48984098939929327,98,4.0
13,1.4951381367570649,0.4821264894592117,1.4879738609251028,0.48258478460128323,99,4.0
8,1.409534877346408,0.5152911604524508,1.4035866097720737,0.5190615835777126,100,4.0
16,1.7625279957077586,0.3861641713990707,1.7539411274255645,0.3918430562725865,101,4.0
1,1.523638606208652,0.4827387802071346,1.5112308796036504,0.4735327963176064,102,3.0
9,1.9603433571536322,0.40471512770137524,1.9702916409974014,0.4032416502946955,102,3.0
1,1.4741777556126356,0.5109321058688148,1.4633278335059883,0.5103567318757192,103,3.0
7,1.343733671848281,0.502373417721519,1.3410809055159363,0.4970991561181435,104,4.0
12,1.0841224340064015,0.6124378109452736,1.0982521535152228,0.6134328358208955,105,3.0
14,1.446311670511507,0.5022208121827412,1.4418594728266527,0.49238578680203043,106,5.0
9,1.5364213664311557,0.4548133595284872,1.5284977127854622,0.4548133595284872,106,3.0
0,1.4645242983142273,0.48864711447492903,1.4660382664417928,0.4900662251655629,107,2.0
14,1.5254160153684277,0.43718274111675126,1.5199693405083594,0.44067258883248733,108,3.0
12,1.0936150605405741,0.6507462686567164,1.0926163502593538,0.6502487562189054,109,3.0
9,1.5218037006194558,0.4636542239685658,1.5298682807236617,0.4494106090373281,110,3.0
19,1.3375574492623286,0.49238683127572014,1.3298327604929605,0.5034979423868313,111,6.0
0,1.432648446724566,0.5023651844843898,1.4436955221892531,0.49763481551561023,112,3.0
15,1.3087763541667874,0.5885985748218527,1.3051798835219792,0.5895486935866984,113,4.0
6,1.3766295377157418,0.5044551062371487,1.376910466376521,0.5099383139136395,114,3.0
10,1.6698648472798916,0.3665018541409147,1.6738798549060327,0.3584672435105068,115,4.0
13,1.450260337069972,0.5022914757103575,1.4361345407396802,0.49816681943171404,116,2.0
19,1.4186405173054448,0.4882716049382716,1.4191633460943591,0.4808641975308642,117,5.0
18,1.5329988856749102,0.4516883116883117,1.5284835727493484,0.45584415584415583,118,5.0
10,1.7042169167173218,0.3584672435105068,1.702690360130574,0.36093943139678614,118,2.0
8,1.4949530624773995,0.49183074989526604,1.489462356962916,0.4901550062840385,119,3.0
1,1.3787284099054282,0.5408515535097813,1.3801104232274484,0.5362485615650172,119,1.0
8,1.4044177256521442,0.5207373271889401,1.4123087947119914,0.5152911604524508,120,2.0
10,1.582326615843991,0.3825710754017305,1.5745605706284456,0.3899876390605686,121,2.0
18,1.452665595141324,0.4662337662337662,1.4519536619062547,0.465974025974026,122,5.0
1,1.4064732279684244,0.5264672036823935,1.4048563705626511,0.5195627157652474,123,3.0
7,1.363110026226768,0.5007911392405063,1.3644269553920891,0.5013185654008439,124,6.0
4,1.311668541290567,0.6148796498905909,1.2891771509036976,0.6269146608315098,125,4.0
4,1.1456224454049209,0.6477024070021882,1.1673308652652432,0.637855579868709,125,2.0
9,1.411885145605196,0.48477406679764246,1.429356549718291,0.46905697445972494,126,3.0
14,1.2998219686111219,0.5256979695431472,1.3053429683452935,0.5203045685279187,127,4.0
5,1.557391298112094,0.4549469964664311,1.5524965444638956,0.4540636042402827,127,3.0
4,1.1100033547737405,0.6520787746170679,1.108726501073566,0.6455142231947484,128,2.0
0,1.5192834571948453,0.4664143803216651,1.5369730167154332,0.4555345316934721,129,3.0
14,1.419010374751793,0.49111675126903553,1.4113546404136619,0.4885786802030457,130,4.0
16,1.5372264210440538,0.4439855446566856,1.527668529832,0.4434692823954569,131,4.0
4,1.0565776162387506,0.6531728665207878,1.0573505397959402,0.6597374179431073,132,2.0
5,1.4236517453783393,0.5136925795053003,1.4157482663649974,0.523851590106007,133,5.0
0,1.4197136585511683,0.4853358561967833,1.4239013681123025,0.4824976348155156,133,2.0
17,1.3193060602801614,0.571964956195244,1.3178363883301374,0.5669586983729662,134,3.0
5,1.4911383369364923,0.48851590106007065,1.4882287056622994,0.4880742049469965,134,3.0
4,1.0621032560941166,0.6695842450765864,1.0686255938636395,0.6684901531728665,134,1.0
17,1.3711529962709161,0.5425531914893617,1.3632069142798757,0.5506883604505632,135,2.0
5,1.462612800800337,0.48674911660777387,1.4584386799445002,0.48144876325088337,136,3.0
3,1.4487295091119423,0.4681143485431556,1.4535304939045626,0.468389224848818,137,4.0
0,1.5841254087247822,0.44370860927152317,1.5868445011164178,0.445600756859035,138,3.0
4,1.101228071511183,0.6586433260393874,1.1055681619393747,0.6564551422319475,139,4.0
4,1.0554015020833756,0.6477024070021882,1.0574467456053853,0.650984682713348,139,2.0
5,1.5195576512771445,0.48542402826855124,1.5158493169204927,0.4836572438162544,140,3.0
9,1.4464114042536917,0.4724950884086444,1.4614560540860668,0.47003929273084477,141,2.0
7,1.1993189793598802,0.5611814345991561,1.199757130337164,0.5680379746835443,142,5.0
0,1.423285691717828,0.47776726584673607,1.4281537408747533,0.4749290444654683,143,3.0
4,1.0540940592012469,0.6641137855579868,1.0702772851324185,0.6717724288840262,144,4.0
4,1.0650489939380787,0.6542669584245077,1.0842156382827843,0.649890590809628,144,2.0
9,1.4297339450165425,0.4867387033398821,1.4327301651180844,0.48919449901768175,145,2.0
16,1.5279026870944172,0.42953020134228187,1.5189622545217691,0.4284976768198245,146,2.0
8,1.370638535818796,0.5266024298282362,1.3798069160854562,0.521156263091747,147,3.0
2,1.3657546136231549,0.49183874139626355,1.361846092856153,0.4969518190757129,148,6.0
4,1.0142912790342284,0.6728665207877462,1.0136825224502863,0.6706783369803063,148,3.0
9,1.7609499847490802,0.4150294695481336,1.7622390580317828,0.41601178781925346,149,2.0
1,1.4326121491584733,0.5489067894131185,1.4320305300527119,0.5466052934407365,150,2.0
17,1.217344587526572,0.60450563204005,1.2195135839889584,0.6020025031289111,151,3.0
4,1.0651992755071862,0.6586433260393874,1.0660187071209664,0.6597374179431073,152,2.0
4,1.0511680536249273,0.6630196936542669,1.0431211560768945,0.661925601750547,152,2.0
2,1.3720090739260498,0.48829891838741396,1.3782133653100612,0.48849557522123893,153,6.0
11,1.498773971783746,0.47898493259318004,1.4987664720919471,0.4773988897700238,154,2.0
17,1.3759165857551394,0.5575719649561952,1.3801254642770646,0.5413016270337923,155,3.0
3,1.398470256864664,0.5096206706981858,1.4028142761437037,0.5046728971962616,156,5.0
4,1.0435917146618048,0.6663019693654267,1.0373979793857433,0.6652078774617067,156,2.0
3,1.3496653709259578,0.5090709180868609,1.3373610554585553,0.514018691588785,157,3.0
4,0.9992514036155634,0.6717724288840262,0.9836216308095002,0.6717724288840262,158,1.0
0,1.5452453830722603,0.4337748344370861,1.5446086720463907,0.4337748344370861,159,2.0
7,1.2824386136944284,0.5501054852320675,1.284546273670116,0.5487869198312236,160,5.0
2,1.3397689837152862,0.504031465093412,1.3423281212003064,0.5075712881022616,161,6.0
3,1.3481776895858613,0.5104452996151732,1.3458778790683128,0.5098955470038483,162,3.0
16,1.5818628102894843,0.42178626742385134,1.594504060484296,0.41455859576664944,163,3.0
18,1.5611484090383951,0.42337662337662335,1.5689578998862923,0.42103896103896105,163,4.0
8,1.3631721693549537,0.5060745705906996,1.3678268109298821,0.5111018014243821,164,2.0
6,1.413246181993308,0.47978067169294036,1.4102671698726474,0.47772446881425634,165,2.0
15,1.1869055416691614,0.6137767220902612,1.208239115332198,0.6085510688836104,166,4.0
9,1.4820175168556409,0.4675834970530452,1.4990368531120315,0.46905697445972494,167,4.0
13,1.3873247524448538,0.5160403299725023,1.3983292105436107,0.5087076076993584,168,2.0
5,1.3839267980926029,0.5106007067137809,1.3712706367876841,0.5123674911660777,169,3.0
18,1.4827555506569998,0.44805194805194803,1.4827192089774393,0.44935064935064933,170,6.0
13,1.367940558740352,0.5307057745187901,1.3775869865793355,0.535288725939505,170,0.0
14,1.2044576811911492,0.559010152284264,1.2199392112983665,0.5564720812182741,171,3.0
18,1.6520543743728042,0.3979220779220779,1.6504846462646088,0.392987012987013,171,2.0
5,1.5390608293850094,0.48144876325088337,1.5407721562436107,0.48895759717314485,172,2.0
19,1.255743636515896,0.5251028806584362,1.2564535138047772,0.5275720164609053,172,5.0
5,1.4688742261893337,0.5136925795053003,1.469336518550509,0.5066254416961131,172,1.0
14,1.1568144493296666,0.5647208121827412,1.1584707189937533,0.5736040609137056,173,2.0
13,1.3835842223696266,0.5242896425297892,1.395612361778588,0.5265811182401466,173,2.0
19,1.427664202525292,0.4934156378600823,1.419804917441474,0.5002057613168724,173,2.0
13,1.5673974953475729,0.44821264894592117,1.572311775822032,0.45508707607699356,174,1.0
5,1.6212347042434208,0.4571554770318021,1.62019980164383,0.46024734982332155,174,1.0
18,1.5360385201813338,0.43272727272727274,1.5353617570307347,0.43012987012987014,175,3.0
14,1.1999500596583796,0.5599619289340102,1.216093238235125,0.549492385786802,176,3.0
13,1.437837411185998,0.5137488542621448,1.4389522586471983,0.504582951420715,176,2.0
5,1.4273561087598228,0.4787985865724382,1.4292463038919672,0.48674911660777387,177,1.0
11,1.3485880143863638,0.5178429817605076,1.3575283687895578,0.48850118953211735,178,1.0
14,1.243662055373797,0.5650380710659898,1.244773545240993,0.5701142131979695,178,4.0
11,1.3402489113675329,0.5059476605868358,1.3469241715725409,0.4956383822363204,178,0.0
13,1.3807287689308636,0.5206232813932172,1.3742936708640878,0.535288725939505,179,2.0
19,1.3826168459629327,0.4713991769547325,1.3790811166841797,0.4683127572016461,180,6.0
5,1.3997999850936997,0.5092756183745583,1.4032113017126022,0.5123674911660777,181,3.0
14,1.2506356880749543,0.5682106598984772,1.2529983895684256,0.5647208121827412,182,4.0
11,1.3819095568464068,0.4639175257731959,1.361467283269321,0.45757335448057096,182,2.0
14,1.180542142863201,0.5723350253807107,1.1876829487418161,0.567258883248731,183,3.0
16,1.5387859194932307,0.47909137842023747,1.5304034145824923,0.47909137842023747,184,3.0
11,1.2990879208960295,0.5091197462331483,1.3075173559120776,0.5218080888183981,185,2.0
3,1.2955487565459491,0.5439802089059923,1.30636149759539,0.540131940626718,186,3.0
2,1.337685299365101,0.5101278269419862,1.3309768221019644,0.5081612586037365,187,6.0
6,1.403856534921935,0.4742974640164496,1.413030088724054,0.4886908841672378,187,2.0
8,1.4679995184919552,0.49853372434017595,1.4713234541852653,0.49853372434017595,188,3.0
9,1.370004561654711,0.5127701375245579,1.386472164530651,0.49852652259332025,188,2.0
17,1.3389358223603574,0.5556946182728411,1.3517618844744859,0.5538172715894869,189,1.0
8,1.4623206042823904,0.5027230833682447,1.4673530438678455,0.4968579807289485,190,3.0
6,1.423959900125238,0.4612748457847841,1.4228727719488006,0.4701850582590816,191,3.0
2,1.3653266120683714,0.5105211406096362,1.3564188843514247,0.5050147492625369,191,5.0
9,1.4201622604152777,0.48035363457760316,1.425215508005708,0.48280943025540274,192,2.0
6,1.3419544204936769,0.49211788896504455,1.3500262111568386,0.4914324880054832,192,2.0
0,1.4516095455344713,0.48344370860927155,1.4487600562249927,0.4839167455061495,192,1.0
6,1.2853518849451955,0.5339273474982865,1.2907802757128533,0.5202193283070596,193,2.0
9,1.4525713618471487,0.4567779960707269,1.4708394592075311,0.4582514734774067,193,2.0
8,1.263390851310471,0.5655634687892752,1.2624962002251205,0.5634687892752409,194,3.0
6,1.2640890816942807,0.5305003427004797,1.2670186253914366,0.5291295407813571,195,3.0
6,1.3617897488794726,0.4996572995202193,1.3436617039915142,0.5071967100753941,195,1.0
0,1.345221295149234,0.5175023651844843,1.3510244459957026,0.5085146641438032,196,2.0
9,1.5154243822416293,0.4636542239685658,1.5128237388457202,0.46168958742632615,197,3.0
8,1.3606495415759876,0.521156263091747,1.3698279153466675,0.5324675324675324,198,3.0
2,1.2480145529894233,0.5539823008849557,1.2525411536208295,0.5451327433628319,199,6.0
6,1.3026784112634848,0.498971898560658,1.3071176980438912,0.49485949280328995,199,3.0
0,1.4517988742469274,0.47445600756859035,1.4490375496242671,0.4739829706717124,200,2.0
12,1.2131051959089971,0.5830845771144278,1.2258778076266768,0.572139303482587,201,3.0
6,1.4598122205204798,0.4318026045236463,1.4431725409522786,0.45099383139136395,202,2.0
8,1.2529067001334784,0.5630498533724341,1.2506387074422176,0.5584415584415584,203,3.0
2,1.3240057539916437,0.5292035398230088,1.3219691232945716,0.5270403146509341,203,5.0
8,1.3919321332059749,0.5169669040636783,1.394664556299936,0.5182237117720989,204,2.0
5,1.4199791291577235,0.5048586572438163,1.419693565621393,0.5106007067137809,205,1.0
7,1.227592078442312,0.5664556962025317,1.2321564557683116,0.5606540084388185,206,5.0
19,1.2659670038968938,0.5372427983539094,1.2638225025600858,0.5382716049382716,206,3.0
8,1.2736221397077883,0.5517385839966485,1.276443445038286,0.5479681608713867,207,2.0
15,1.2527310271161185,0.6038004750593824,1.247043201192824,0.6009501187648456,208,2.0
7,1.2435743874135399,0.5606540084388185,1.239160172546966,0.5651371308016878,209,4.0
2,1.3074214403373772,0.5260570304818093,1.31218767888192,0.5299901671583087,210,6.0
10,1.5743963827456178,0.4215080346106304,1.5703466066765992,0.43139678615574784,210,0.0
3,1.3065302881190513,0.5362836723474437,1.3037475710586246,0.537108301264431,211,2.0
19,1.3479778918709775,0.519753086419753,1.3472094754623287,0.524074074074074,212,5.0
2,1.3285336318152023,0.5130776794493609,1.3343064498760708,0.5189773844641101,212,3.0
10,1.5748187356590488,0.42830655129789863,1.5707195369510627,0.43757725587144625,213,2.0
7,1.3579900455877247,0.509493670886076,1.3585992880511384,0.5166139240506329,214,4.0
0,1.4336985894386343,0.4966887417218543,1.4421076986625043,0.49952696310312206,215,2.0
19,1.2635977852982259,0.5205761316872428,1.2608210051501239,0.5267489711934157,216,4.0
12,1.0471849267162494,0.6253731343283582,1.046633229445462,0.6248756218905472,217,3.0
6,1.2807286811087375,0.5030843043180261,1.2935886698442425,0.4996572995202193,218,2.0
1,1.4039786269393149,0.5264672036823935,1.3945293813360848,0.5345224395857308,218,1.0
6,1.2622376828262298,0.5140507196710076,1.246790338330599,0.5243317340644277,219,2.0
2,1.3490682214410608,0.5142576204523107,1.3456845894206824,0.52015732546706,219,5.0
16,1.4987592587596557,0.45895715023231803,1.4912998859698956,0.45482705214248836,220,2.0
12,0.8501530276009099,0.6920398009950248,0.8466174900235228,0.6930348258706468,221,3.0
6,1.1828462065205825,0.5558601782042495,1.183402830480794,0.544893762851268,222,3.0
1,1.355243914146555,0.5379746835443038,1.362405404945786,0.5322209436133487,222,2.0
6,1.3655415025780346,0.4900616860863605,1.3758208705105954,0.49348869088416725,223,3.0
4,1.0672822698983373,0.6739606126914661,1.0685597019070348,0.6684901531728665,224,2.0
9,1.3811890577754713,0.49263261296660116,1.3713832714234448,0.48477406679764246,225,3.0
1,1.2910222505123898,0.5650172612197929,1.302071045539733,0.5621403912543153,225,1.0
9,1.4115477580218512,0.49410609037328096,1.4140481962904714,0.4916502946954813,226,2.0
2,1.586946422535644,0.4761061946902655,1.5821995257393566,0.4761061946902655,226,5.0
13,1.3238413541498368,0.5577451879010082,1.3215200793950739,0.5476626947754354,226,2.0
4,0.9962440392642365,0.6969365426695843,0.998400000826796,0.6849015317286652,227,2.0
4,1.0160608548565035,0.6706783369803063,0.9948507669978903,0.6859956236323851,227,1.0
9,1.352760264587777,0.5029469548133595,1.3469664050460095,0.5093320235756386,228,2.0
1,1.3332950522902371,0.5667433831990794,1.339522900049102,0.5621403912543153,229,2.0
4,0.976494009698246,0.6925601750547046,0.9683705214859359,0.6849015317286652,230,2.0
13,1.3268433808187734,0.5517873510540788,1.3381271669342363,0.541704857928506,231,4.0
2,1.326358197595752,0.5219272369714848,1.3289118982228791,0.51976401179941,231,5.0
13,1.575503329199241,0.4848762603116407,1.574199409904445,0.49358386801099907,232,2.0
15,1.418315945894871,0.5610451306413302,1.423245518054645,0.568646080760095,233,3.0
18,1.5387799222128733,0.41818181818181815,1.54570840061485,0.4225974025974026,234,4.0
16,1.7508897122859217,0.4161073825503356,1.7612133135670045,0.4104284976768198,235,4.0
13,1.3354359647749106,0.538038496791934,1.355697317149637,0.5426214482126489,235,1.0
6,1.2788357750204347,0.5366689513365319,1.258690492431949,0.5318711446196025,236,2.0
16,1.5181549453341474,0.47134744450180693,1.5212110249603539,0.47083118224057824,236,2.0
6,1.2129880382722171,0.5483207676490747,1.216238625087176,0.5538039753255655,237,1.0
2,1.2311706069413657,0.5449360865290069,1.2329372196656998,0.543756145526057,238,5.0
18,1.4227351608524075,0.4701298701298701,1.412598007870959,0.4761038961038961,238,3.0
13,1.3000633632448373,0.5522456461961504,1.3041904493824918,0.5513290559120073,239,2.0
16,1.4533800439977376,0.4703149199793495,1.4462397217319747,0.47392875580795046,239,2.0
6,1.2961166084752334,0.5133653187114462,1.3027032459329628,0.5147361206305688,240,2.0
13,1.329957442694471,0.5366636113657195,1.3384436302289955,0.5421631530705775,241,2.0
2,1.2884123669730292,0.5313667649950836,1.288444786648483,0.5229105211406097,242,5.0
16,1.3688895797138676,0.5172947857511616,1.3669644751127812,0.5167785234899329,243,2.0
1,1.3227197866033766,0.5414269275028769,1.3211012373585147,0.546029919447641,244,2.0
18,1.439116169818036,0.4683116883116883,1.4441445395234342,0.46415584415584416,245,6.0
13,1.325502046415502,0.5563703024747938,1.3182513038572317,0.5582034830430798,246,4.0
12,1.1696395658141938,0.5870646766169154,1.1708177269987798,0.5850746268656717,246,3.0
13,1.308467432187305,0.5563703024747938,1.3160700612282337,0.5572868927589367,247,3.0
1,1.4308710166856526,0.522439585730725,1.4304416329183018,0.5172612197928653,248,2.0
